date_time,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume
2023-08-14 10:00:00,None,298.71,0.0,2.39,84,Snow,light snow,1753
2023-08-14 11:00:00,None,300.59,2.77,0.0,72,Rain,light rain,2079
2023-08-14 12:00:00,None,292.71,0.0,0.0,42,Fog,fog,2480
2023-08-14 13:00:00,None,291.7,0.0,0.0,65,Mist,mist,2024
2023-08-14 14:00:00,None,293.32,0.0,0.0,11,Clear,sky is clear,2636
2023-08-14 15:00:00,None,285.09,0.0,0.0,91,Clouds,overcast clouds,7033
2023-08-14 16:00:00,None,296.88,1.08,0.0,80,Drizzle,light intensity drizzle,6246
2023-08-14 17:00:00,None,287.87,0.0,0.0,57,Mist,mist,4840
2023-08-14 18:00:00,None,290.52,0.0,0.0,7,Clear,sky is clear,4947
2023-08-14 19:00:00,None,292.41,19.67,0.0,90,Rain,moderate rain,1281
2023-08-14 20:00:00,None,287.96,0.0,0.0,84,Clouds,overcast clouds,2241
2023-08-14 21:00:00,None,296.9,0.0,0.0,75,Clouds,overcast clouds,1198
2023-08-14 22:00:00,None,303.9,3.17,0.0,63,Rain,light rain,2170
2023-08-14 23:00:00,None,302.13,0.0,1.34,85,Snow,light snow,453
2023-08-15 00:00:00,None,298.99,0.0,0.0,68,Mist,mist,144
2023-08-15 01:00:00,None,295.64,4.97,0.0,76,Rain,light rain,172
2023-08-15 02:00:00,None,291.35,2.14,0.0,62,Rain,light rain,608
2023-08-15 03:00:00,None,303.34,0.0,0.0,2,Clear,sky is clear,710
2023-08-15 04:00:00,None,295.97,0.0,0.0,95,Clouds,overcast clouds,117
2023-08-15 05:00:00,None,287.33,0.0,0.0,64,Mist,mist,558
2023-08-15 06:00:00,None,285.17,0.76,0.0,85,Drizzle,light intensity drizzle,6735
2023-08-15 07:00:00,None,304.44,1.15,0.0,69,Drizzle,light intensity drizzle,4354
2023-08-15 08:00:00,None,301.4,1.21,0.0,83,Drizzle,light intensity drizzle,4472
2023-08-15 09:00:00,None,290.67,0.0,0.0,59,Mist,mist,6626
2023-08-15 10:00:00,None,303.62,1.31,0.0,73,Rain,light rain,2459
2023-08-15 11:00:00,None,288.09,0.0,0.0,60,Mist,mist,2338
2023-08-15 12:00:00,None,303.72,4.82,0.0,64,Rain,light rain,2764
2023-08-15 13:00:00,None,297.8,0.0,0.0,11,Clear,sky is clear,3089
2023-08-15 14:00:00,None,304.57,0.0,2.18,88,Snow,light snow,1412
2023-08-15 15:00:00,None,303.13,1.44,0.0,80,Drizzle,light intensity drizzle,5051
2023-08-15 16:00:00,None,288.11,0.0,2.95,82,Snow,light snow,3498
2023-08-15 17:00:00,None,304.77,0.0,2.16,70,Snow,light snow,3515
2023-08-15 18:00:00,None,297.23,0.85,0.0,69,Drizzle,light intensity drizzle,5927
2023-08-15 19:00:00,None,294.77,2.27,0.0,71,Rain,light rain,2032
2023-08-15 20:00:00,None,294.39,0.0,2.46,71,Snow,light snow,1702
2023-08-15 21:00:00,None,293.51,0.0,0.0,43,Fog,fog,1071
2023-08-15 22:00:00,None,287.74,17.73,0.0,82,Rain,moderate rain,1963
2023-08-15 23:00:00,None,291.75,0.0,0.0,61,Mist,mist,213
2023-08-16 00:00:00,None,304.76,1.53,0.0,81,Drizzle,light intensity drizzle,486
2023-08-16 01:00:00,None,286.66,2.14,0.0,80,Rain,light rain,700
2023-08-16 02:00:00,None,301.86,0.0,0.0,31,Fog,fog,433
2023-08-16 03:00:00,None,302.51,0.0,0.0,42,Fog,fog,181
2023-08-16 04:00:00,None,293.77,0.0,0.0,31,Fog,fog,168
2023-08-16 05:00:00,None,289.22,0.0,0.0,87,Clouds,overcast clouds,670
2023-08-16 06:00:00,None,296.07,1.03,0.0,72,Drizzle,light intensity drizzle,6712
2023-08-16 07:00:00,None,299.36,2.12,0.0,78,Rain,light rain,4732
2023-08-16 08:00:00,None,290.11,0.0,0.0,76,Clouds,overcast clouds,5318
2023-08-16 09:00:00,None,295.98,0.0,0.0,15,Clear,sky is clear,4385
2023-08-16 10:00:00,None,299.46,0.0,0.0,49,Fog,fog,1974
2023-08-16 11:00:00,None,288.36,0.0,0.95,72,Snow,light snow,2353
2023-08-16 12:00:00,None,296.45,5.17,0.0,86,Rain,moderate rain,3432
2023-08-16 13:00:00,None,301.15,0.0,0.0,62,Mist,mist,3553
2023-08-16 14:00:00,None,295.68,0.0,1.72,88,Snow,light snow,3083
2023-08-16 15:00:00,None,287.28,1.5,0.0,73,Drizzle,light intensity drizzle,5471
2023-08-16 16:00:00,None,301.19,2.76,0.0,69,Rain,light rain,4414
2023-08-16 17:00:00,None,302.96,3.63,0.0,68,Rain,light rain,4667
2023-08-16 18:00:00,None,291.71,0.0,0.0,51,Mist,mist,5223
2023-08-16 19:00:00,None,291.24,0.78,0.0,77,Drizzle,light intensity drizzle,1053
2023-08-16 20:00:00,None,298.79,0.0,0.0,36,Fog,fog,1026
2023-08-16 21:00:00,None,289.46,0.0,0.0,14,Clear,sky is clear,1982
2023-08-16 22:00:00,None,290.89,0.0,0.0,80,Clouds,overcast clouds,2040
2023-08-16 23:00:00,None,292.16,1.39,0.0,67,Rain,light rain,96
2023-08-17 00:00:00,None,292.76,2.12,0.0,60,Rain,light rain,350
2023-08-17 01:00:00,None,295.85,0.99,0.0,76,Drizzle,light intensity drizzle,574
2023-08-17 02:00:00,None,299.06,16.01,0.0,90,Rain,moderate rain,226
2023-08-17 03:00:00,None,294.62,0.0,1.99,77,Snow,light snow,348
2023-08-17 04:00:00,None,286.81,0.0,0.0,89,Clouds,overcast clouds,541
2023-08-17 05:00:00,None,293.11,0.0,0.0,44,Fog,fog,385
2023-08-17 06:00:00,None,291.37,0.0,1.01,81,Snow,light snow,3661
2023-08-17 07:00:00,None,303.27,0.0,0.0,9,Clear,sky is clear,6091
2023-08-17 08:00:00,None,296.95,0.0,0.92,81,Snow,light snow,3560
2023-08-17 09:00:00,None,304.16,0.0,0.0,42,Fog,fog,5026
2023-08-17 10:00:00,None,299.73,0.0,0.95,89,Snow,light snow,2844
2023-08-17 11:00:00,None,286.29,9.28,0.0,82,Rain,moderate rain,2984
2023-08-17 12:00:00,None,294.42,0.0,0.0,53,Mist,mist,3899
2023-08-17 13:00:00,None,285.02,12.94,0.0,85,Rain,moderate rain,2790
2023-08-17 14:00:00,None,288.83,0.67,0.0,80,Drizzle,light intensity drizzle,3085
2023-08-17 15:00:00,None,296.37,0.0,0.0,13,Clear,sky is clear,5169
2023-08-17 16:00:00,None,288.45,0.0,0.0,78,Clouds,overcast clouds,4907
2023-08-17 17:00:00,None,304.9,4.66,0.0,68,Rain,light rain,3820
2023-08-17 18:00:00,None,290.22,0.0,1.78,74,Snow,light snow,3945
2023-08-17 19:00:00,None,302.0,0.0,0.0,87,Clouds,overcast clouds,1813
2023-08-17 20:00:00,None,303.39,1.43,0.0,76,Drizzle,light intensity drizzle,1841
2023-08-17 21:00:00,None,286.96,14.16,0.0,87,Rain,moderate rain,882
2023-08-17 22:00:00,None,289.33,0.0,0.0,48,Fog,fog,1258
2023-08-17 23:00:00,None,303.78,0.0,0.0,65,Mist,mist,799
2023-08-18 00:00:00,None,294.86,0.0,0.0,43,Fog,fog,294
2023-08-18 01:00:00,None,300.45,2.42,0.0,63,Rain,light rain,86
2023-08-18 02:00:00,None,296.51,0.0,0.0,16,Clear,sky is clear,169
2023-08-18 03:00:00,None,300.97,11.19,0.0,81,Rain,moderate rain,445
2023-08-18 04:00:00,None,293.53,0.0,0.0,2,Clear,sky is clear,194
2023-08-18 05:00:00,None,299.02,0.0,2.27,86,Snow,light snow,557
2023-08-18 06:00:00,None,301.26,8.96,0.0,82,Rain,moderate rain,3456
2023-08-18 07:00:00,None,299.58,0.0,0.0,46,Fog,fog,4002
2023-08-18 08:00:00,None,289.48,0.0,0.0,8,Clear,sky is clear,5341
2023-08-18 09:00:00,None,292.35,0.0,0.0,82,Clouds,overcast clouds,4521
2023-08-18 10:00:00,None,288.24,2.83,0.0,70,Rain,light rain,1858
2023-08-18 11:00:00,None,295.82,0.0,0.0,76,Clouds,overcast clouds,3668
2023-08-18 12:00:00,None,297.52,0.0,0.0,59,Mist,mist,3226
2023-08-18 13:00:00,None,299.49,0.0,0.0,17,Clear,sky is clear,3580
2023-08-18 14:00:00,None,296.03,0.54,0.0,76,Drizzle,light intensity drizzle,2149
2023-08-18 15:00:00,None,288.51,0.0,0.0,3,Clear,sky is clear,5793
2023-08-18 16:00:00,None,295.17,0.0,1.63,83,Snow,light snow,5135
2023-08-18 17:00:00,None,299.42,0.0,0.0,38,Fog,fog,4433
2023-08-18 18:00:00,None,285.59,1.02,0.0,67,Drizzle,light intensity drizzle,6381
2023-08-18 19:00:00,None,299.52,0.0,1.73,90,Snow,light snow,1407
2023-08-18 20:00:00,None,288.29,0.0,0.0,56,Mist,mist,1639
2023-08-18 21:00:00,None,292.0,0.91,0.0,82,Drizzle,light intensity drizzle,1270
2023-08-18 22:00:00,None,302.77,0.0,0.0,55,Mist,mist,1148
2023-08-18 23:00:00,None,290.68,0.0,0.0,47,Fog,fog,145
2023-08-19 00:00:00,None,301.82,0.0,2.11,77,Snow,light snow,756
2023-08-19 01:00:00,None,301.59,1.28,0.0,73,Drizzle,light intensity drizzle,752
2023-08-19 02:00:00,None,293.19,0.0,0.0,62,Mist,mist,807
2023-08-19 03:00:00,None,290.28,0.0,1.23,77,Snow,light snow,811
2023-08-19 04:00:00,None,293.34,2.0,0.0,75,Rain,light rain,955
2023-08-19 05:00:00,None,290.44,3.63,0.0,69,Rain,light rain,287
2023-08-19 06:00:00,None,286.81,0.0,0.0,95,Clouds,overcast clouds,1172
2023-08-19 07:00:00,None,289.66,3.33,0.0,66,Rain,light rain,680
2023-08-19 08:00:00,None,288.64,0.0,0.0,7,Clear,sky is clear,1003
2023-08-19 09:00:00,None,290.69,0.0,0.0,15,Clear,sky is clear,2784
2023-08-19 10:00:00,None,291.7,3.42,0.0,69,Rain,light rain,1564
2023-08-19 11:00:00,None,287.9,0.71,0.0,69,Drizzle,light intensity drizzle,3239
2023-08-19 12:00:00,None,298.77,2.84,0.0,75,Rain,light rain,1966
2023-08-19 13:00:00,None,301.83,0.0,0.0,77,Clouds,overcast clouds,3069
2023-08-19 14:00:00,None,286.97,0.0,0.0,4,Clear,sky is clear,2089
2023-08-19 15:00:00,None,303.44,0.0,0.0,6,Clear,sky is clear,2359
2023-08-19 16:00:00,None,285.16,3.01,0.0,74,Rain,light rain,2528
2023-08-19 17:00:00,None,295.48,0.83,0.0,85,Drizzle,light intensity drizzle,1826
2023-08-19 18:00:00,None,295.44,0.0,0.0,93,Clouds,overcast clouds,1930
2023-08-19 19:00:00,None,287.17,12.68,0.0,91,Rain,moderate rain,562
2023-08-19 20:00:00,None,286.87,18.0,0.0,93,Rain,moderate rain,412
2023-08-19 21:00:00,None,301.46,0.0,0.0,20,Clear,sky is clear,1084
2023-08-19 22:00:00,None,285.18,0.0,2.57,87,Snow,light snow,526
2023-08-19 23:00:00,None,287.12,0.0,0.0,94,Clouds,overcast clouds,359
2023-08-20 00:00:00,None,285.02,0.0,1.12,89,Snow,light snow,687
2023-08-20 01:00:00,None,297.54,18.63,0.0,81,Rain,moderate rain,664
2023-08-20 02:00:00,None,287.26,0.0,0.0,52,Mist,mist,570
2023-08-20 03:00:00,None,302.69,0.0,0.0,1,Clear,sky is clear,458
2023-08-20 04:00:00,None,290.37,17.73,0.0,84,Rain,moderate rain,382
2023-08-20 05:00:00,None,301.54,0.0,0.0,79,Clouds,overcast clouds,501
2023-08-20 06:00:00,None,287.46,0.0,2.91,90,Snow,light snow,920
2023-08-20 07:00:00,None,294.19,0.0,0.0,48,Fog,fog,730
2023-08-20 08:00:00,None,304.87,16.34,0.0,88,Rain,moderate rain,396
2023-08-20 09:00:00,None,301.36,0.83,0.0,77,Drizzle,light intensity drizzle,1854
2023-08-20 10:00:00,None,291.0,3.48,0.0,79,Rain,light rain,2122
2023-08-20 11:00:00,None,295.43,0.79,0.0,70,Drizzle,light intensity drizzle,2558
2023-08-20 12:00:00,None,287.47,0.0,0.0,8,Clear,sky is clear,2144
2023-08-20 13:00:00,None,295.86,1.81,0.0,67,Rain,light rain,1439
2023-08-20 14:00:00,None,293.96,0.0,0.0,16,Clear,sky is clear,3341
2023-08-20 15:00:00,None,295.36,0.0,0.0,43,Fog,fog,1517
2023-08-20 16:00:00,None,293.13,0.0,0.0,50,Mist,mist,3103
2023-08-20 17:00:00,None,299.91,0.0,0.0,40,Fog,fog,2021
2023-08-20 18:00:00,None,292.34,0.0,0.0,40,Fog,fog,1688
2023-08-20 19:00:00,None,304.28,0.0,2.31,75,Snow,light snow,345
2023-08-20 20:00:00,None,295.22,0.0,0.0,81,Clouds,overcast clouds,868
2023-08-20 21:00:00,None,304.08,0.0,2.04,84,Snow,light snow,530
2023-08-20 22:00:00,None,289.77,0.0,1.24,80,Snow,light snow,710
2023-08-20 23:00:00,None,294.88,0.0,0.0,36,Fog,fog,315
2023-08-21 00:00:00,None,292.72,0.0,0.0,95,Clouds,overcast clouds,613
2023-08-21 01:00:00,None,299.99,0.0,0.0,58,Mist,mist,616
2023-08-21 02:00:00,None,303.4,0.0,0.0,17,Clear,sky is clear,557
2023-08-21 03:00:00,None,304.71,0.0,1.02,83,Snow,light snow,453
2023-08-21 04:00:00,None,292.84,0.0,0.0,63,Mist,mist,145
2023-08-21 05:00:00,None,303.66,4.47,0.0,62,Rain,light rain,550
2023-08-21 06:00:00,None,288.06,0.0,0.0,67,Mist,mist,6560
2023-08-21 07:00:00,None,286.25,0.0,0.0,7,Clear,sky is clear,6100
2023-08-21 08:00:00,None,285.3,9.04,0.0,86,Rain,moderate rain,3899
2023-08-21 09:00:00,None,285.48,5.39,0.0,87,Rain,moderate rain,3688
2023-08-21 10:00:00,None,301.06,0.0,0.0,55,Mist,mist,2477
2023-08-21 11:00:00,None,304.11,0.0,2.1,76,Snow,light snow,2551
2023-08-21 12:00:00,None,297.83,0.0,0.0,48,Fog,fog,2025
2023-08-21 13:00:00,None,286.0,1.15,0.0,77,Drizzle,light intensity drizzle,2697
2023-08-21 14:00:00,None,290.84,0.93,0.0,66,Drizzle,light intensity drizzle,2167
2023-08-21 15:00:00,None,298.3,0.0,0.0,19,Clear,sky is clear,6887
2023-08-21 16:00:00,None,286.07,0.0,0.0,95,Clouds,overcast clouds,5516
2023-08-21 17:00:00,None,292.1,0.82,0.0,65,Drizzle,light intensity drizzle,4723
2023-08-21 18:00:00,None,304.98,0.0,0.0,61,Mist,mist,7101
2023-08-21 19:00:00,None,295.31,0.0,2.21,78,Snow,light snow,1375
2023-08-21 20:00:00,None,296.55,0.0,0.0,83,Clouds,overcast clouds,1006
2023-08-21 21:00:00,None,287.31,0.95,0.0,76,Drizzle,light intensity drizzle,1040
2023-08-21 22:00:00,None,288.83,0.0,0.0,54,Mist,mist,1642
2023-08-21 23:00:00,None,303.15,15.82,0.0,96,Rain,moderate rain,161
2023-08-22 00:00:00,None,292.37,4.52,0.0,68,Rain,light rain,86
2023-08-22 01:00:00,None,296.94,13.34,0.0,91,Rain,moderate rain,383
2023-08-22 02:00:00,None,300.86,0.0,0.0,42,Fog,fog,558
2023-08-22 03:00:00,None,300.4,5.45,0.0,96,Rain,moderate rain,505
2023-08-22 04:00:00,None,287.97,1.17,0.0,77,Drizzle,light intensity drizzle,267
2023-08-22 05:00:00,None,300.26,0.0,0.0,89,Clouds,overcast clouds,569
2023-08-22 06:00:00,None,303.04,0.0,2.62,79,Snow,light snow,4934
2023-08-22 07:00:00,None,300.79,0.0,0.0,90,Clouds,overcast clouds,4986
2023-08-22 08:00:00,None,298.0,0.75,0.0,67,Drizzle,light intensity drizzle,6375
2023-08-22 09:00:00,None,297.04,0.0,1.56,70,Snow,light snow,5020
2023-08-22 10:00:00,None,285.92,0.53,0.0,69,Drizzle,light intensity drizzle,3307
2023-08-22 11:00:00,None,285.79,3.66,0.0,79,Rain,light rain,2021
2023-08-22 12:00:00,None,297.24,0.0,0.0,30,Fog,fog,2008
2023-08-22 13:00:00,None,303.8,3.31,0.0,77,Rain,light rain,2959
2023-08-22 14:00:00,None,297.09,7.39,0.0,81,Rain,moderate rain,2974
2023-08-22 15:00:00,None,294.26,2.8,0.0,79,Rain,light rain,5057
2023-08-22 16:00:00,None,298.59,4.23,0.0,63,Rain,light rain,6354
2023-08-22 17:00:00,None,286.19,0.0,0.0,11,Clear,sky is clear,6906
2023-08-22 18:00:00,None,298.83,0.0,0.0,38,Fog,fog,3836
2023-08-22 19:00:00,None,304.07,3.65,0.0,71,Rain,light rain,1907
2023-08-22 20:00:00,None,304.47,0.0,0.0,78,Clouds,overcast clouds,1089
2023-08-22 21:00:00,None,303.01,5.81,0.0,84,Rain,moderate rain,1546
2023-08-22 22:00:00,None,290.05,0.0,0.0,76,Clouds,overcast clouds,2450
2023-08-22 23:00:00,None,291.01,0.0,0.0,11,Clear,sky is clear,467
2023-08-23 00:00:00,None,303.0,0.0,0.0,20,Clear,sky is clear,470
2023-08-23 01:00:00,None,298.38,0.0,0.0,58,Mist,mist,423
2023-08-23 02:00:00,None,287.88,0.0,0.8,75,Snow,light snow,193
2023-08-23 03:00:00,None,298.37,0.0,0.97,83,Snow,light snow,215
2023-08-23 04:00:00,None,295.3,0.0,1.59,85,Snow,light snow,290
2023-08-23 05:00:00,None,286.32,0.0,2.62,70,Snow,light snow,398
2023-08-23 06:00:00,None,304.3,0.0,0.0,37,Fog,fog,3082
2023-08-23 07:00:00,None,301.86,0.0,0.0,75,Clouds,overcast clouds,4036
2023-08-23 08:00:00,None,287.64,1.14,0.0,74,Drizzle,light intensity drizzle,5825
2023-08-23 09:00:00,None,289.14,0.0,0.0,67,Mist,mist,6797
2023-08-23 10:00:00,None,286.98,0.72,0.0,67,Drizzle,light intensity drizzle,2955
2023-08-23 11:00:00,None,285.83,0.59,0.0,65,Drizzle,light intensity drizzle,3920
2023-08-23 12:00:00,None,299.35,0.0,1.73,89,Snow,light snow,1886
2023-08-23 13:00:00,None,301.66,1.01,0.0,81,Drizzle,light intensity drizzle,3310
2023-08-23 14:00:00,None,300.38,9.13,0.0,95,Rain,moderate rain,2638
2023-08-23 15:00:00,None,286.24,0.0,0.0,49,Fog,fog,3257
2023-08-23 16:00:00,None,298.49,3.0,0.0,62,Rain,light rain,4457
2023-08-23 17:00:00,None,300.44,0.0,2.54,83,Snow,light snow,4634
2023-08-23 18:00:00,None,291.08,2.85,0.0,68,Rain,light rain,4346
2023-08-23 19:00:00,None,285.86,6.91,0.0,84,Rain,moderate rain,1842
2023-08-23 20:00:00,None,296.85,0.0,0.0,84,Clouds,overcast clouds,2479
2023-08-23 21:00:00,None,303.57,0.0,0.0,94,Clouds,overcast clouds,2462
2023-08-23 22:00:00,None,299.1,0.0,0.0,67,Mist,mist,1651
2023-08-23 23:00:00,None,304.69,0.0,0.0,16,Clear,sky is clear,310
2023-08-24 00:00:00,None,295.29,1.62,0.0,66,Rain,light rain,326
2023-08-24 01:00:00,None,302.6,0.0,0.0,38,Fog,fog,163
2023-08-24 02:00:00,None,298.45,0.0,2.29,76,Snow,light snow,522
2023-08-24 03:00:00,None,289.26,0.0,0.0,77,Clouds,overcast clouds,681
2023-08-24 04:00:00,None,294.51,0.0,0.0,3,Clear,sky is clear,197
2023-08-24 05:00:00,None,303.19,0.0,2.09,88,Snow,light snow,439
2023-08-24 06:00:00,None,291.6,1.12,0.0,82,Drizzle,light intensity drizzle,5375
2023-08-24 07:00:00,None,295.09,0.0,0.0,31,Fog,fog,4558
2023-08-24 08:00:00,None,287.37,0.0,0.87,75,Snow,light snow,4154
2023-08-24 09:00:00,None,286.84,8.27,0.0,83,Rain,moderate rain,4956
2023-08-24 10:00:00,None,289.32,0.0,0.0,90,Clouds,overcast clouds,2397
2023-08-24 11:00:00,None,293.04,1.57,0.0,73,Drizzle,light intensity drizzle,3310
2023-08-24 12:00:00,None,295.66,10.57,0.0,89,Rain,moderate rain,2799
2023-08-24 13:00:00,None,291.8,0.0,0.0,77,Clouds,overcast clouds,3018
2023-08-24 14:00:00,None,302.25,0.0,0.0,63,Mist,mist,2597
2023-08-24 15:00:00,None,303.09,1.17,0.0,74,Drizzle,light intensity drizzle,4575
2023-08-24 16:00:00,None,304.19,0.0,0.0,18,Clear,sky is clear,4821
2023-08-24 17:00:00,None,288.99,0.46,0.0,79,Drizzle,light intensity drizzle,5179
2023-08-24 18:00:00,None,304.66,1.66,0.0,67,Rain,light rain,4063
2023-08-24 19:00:00,None,294.24,0.0,0.0,37,Fog,fog,1170
2023-08-24 20:00:00,None,287.16,10.72,0.0,87,Rain,moderate rain,1833
2023-08-24 21:00:00,None,287.02,0.0,0.0,41,Fog,fog,954
2023-08-24 22:00:00,None,302.07,0.0,0.0,50,Fog,fog,998
2023-08-24 23:00:00,None,294.81,0.0,0.0,14,Clear,sky is clear,686
2023-08-25 00:00:00,None,286.98,0.0,0.0,12,Clear,sky is clear,731
2023-08-25 01:00:00,None,301.91,1.35,0.0,69,Drizzle,light intensity drizzle,619
2023-08-25 02:00:00,None,297.36,0.0,0.0,1,Clear,sky is clear,378
2023-08-25 03:00:00,None,293.23,0.0,0.0,38,Fog,fog,609
2023-08-25 04:00:00,None,300.27,0.0,0.0,44,Fog,fog,612
2023-08-25 05:00:00,None,286.88,0.0,0.0,65,Mist,mist,775
2023-08-25 06:00:00,None,285.12,0.0,0.0,75,Clouds,overcast clouds,4089
2023-08-25 07:00:00,None,287.87,6.04,0.0,82,Rain,moderate rain,3328
2023-08-25 08:00:00,None,295.12,3.98,0.0,66,Rain,light rain,4128
2023-08-25 09:00:00,None,293.0,0.0,1.15,73,Snow,light snow,4653
2023-08-25 10:00:00,None,298.3,0.0,0.0,40,Fog,fog,2053
2023-08-25 11:00:00,None,297.49,0.48,0.0,78,Drizzle,light intensity drizzle,3049
2023-08-25 12:00:00,None,300.04,0.0,0.0,59,Mist,mist,2690
2023-08-25 13:00:00,None,288.27,2.45,0.0,77,Rain,light rain,3361
2023-08-25 14:00:00,None,289.42,19.43,0.0,92,Rain,moderate rain,2591
2023-08-25 15:00:00,None,298.22,1.87,0.0,66,Rain,light rain,5098
2023-08-25 16:00:00,None,294.08,0.94,0.0,81,Drizzle,light intensity drizzle,7026
2023-08-25 17:00:00,None,295.07,2.52,0.0,66,Rain,light rain,5468
2023-08-25 18:00:00,None,295.79,0.0,0.0,46,Fog,fog,4273
2023-08-25 19:00:00,None,292.26,12.3,0.0,96,Rain,moderate rain,1276
2023-08-25 20:00:00,None,298.34,9.58,0.0,92,Rain,moderate rain,951
2023-08-25 21:00:00,None,288.99,0.95,0.0,66,Drizzle,light intensity drizzle,1796
2023-08-25 22:00:00,None,286.47,0.0,0.0,8,Clear,sky is clear,2221
2023-08-25 23:00:00,None,285.89,4.82,0.0,60,Rain,light rain,501
2023-08-26 00:00:00,None,295.82,0.0,0.0,19,Clear,sky is clear,611
2023-08-26 01:00:00,None,299.77,0.0,0.0,79,Clouds,overcast clouds,532
2023-08-26 02:00:00,None,293.15,3.27,0.0,79,Rain,light rain,415
2023-08-26 03:00:00,None,300.64,0.0,0.0,58,Mist,mist,600
2023-08-26 04:00:00,None,292.4,2.57,0.0,68,Rain,light rain,395
2023-08-26 05:00:00,None,300.83,1.37,0.0,78,Rain,light rain,439
2023-08-26 06:00:00,None,291.6,0.0,0.0,3,Clear,sky is clear,891
2023-08-26 07:00:00,None,290.56,1.03,0.0,68,Drizzle,light intensity drizzle,546
2023-08-26 08:00:00,None,297.33,0.0,0.0,16,Clear,sky is clear,674
2023-08-26 09:00:00,None,290.36,11.36,0.0,96,Rain,moderate rain,3127
2023-08-26 10:00:00,None,286.44,7.57,0.0,99,Rain,moderate rain,1987
2023-08-26 11:00:00,None,302.79,4.8,0.0,70,Rain,light rain,2499
2023-08-26 12:00:00,None,296.04,0.0,0.0,56,Mist,mist,2111
2023-08-26 13:00:00,None,294.15,0.0,0.0,66,Mist,mist,2842
2023-08-26 14:00:00,None,293.58,0.0,0.0,13,Clear,sky is clear,2839
2023-08-26 15:00:00,None,298.93,3.14,0.0,68,Rain,light rain,2092
2023-08-26 16:00:00,None,291.5,0.0,0.0,33,Fog,fog,1824
2023-08-26 17:00:00,None,286.64,0.0,0.0,46,Fog,fog,1808
2023-08-26 18:00:00,None,297.59,0.69,0.0,85,Drizzle,light intensity drizzle,1782
2023-08-26 19:00:00,None,288.35,0.0,0.0,68,Mist,mist,908
2023-08-26 20:00:00,None,304.69,8.15,0.0,84,Rain,moderate rain,831
2023-08-26 21:00:00,None,302.01,0.0,0.0,80,Clouds,overcast clouds,550
2023-08-26 22:00:00,None,303.49,0.0,0.0,2,Clear,sky is clear,734
2023-08-26 23:00:00,None,300.79,0.0,0.0,59,Mist,mist,1127
2023-08-27 00:00:00,None,289.66,0.0,2.42,84,Snow,light snow,494
2023-08-27 01:00:00,None,297.3,0.0,0.0,91,Clouds,overcast clouds,611
2023-08-27 02:00:00,None,301.54,0.0,0.0,37,Fog,fog,816
2023-08-27 03:00:00,None,290.88,9.97,0.0,88,Rain,moderate rain,304
2023-08-27 04:00:00,None,290.48,2.57,0.0,70,Rain,light rain,899
2023-08-27 05:00:00,None,287.97,0.0,0.0,19,Clear,sky is clear,501
2023-08-27 06:00:00,None,285.16,0.0,0.0,70,Mist,mist,330
2023-08-27 07:00:00,None,296.86,0.0,0.0,38,Fog,fog,253
2023-08-27 08:00:00,None,291.37,0.0,0.0,60,Mist,mist,989
2023-08-27 09:00:00,None,286.3,0.72,0.0,78,Drizzle,light intensity drizzle,3189
2023-08-27 10:00:00,None,304.86,0.0,0.0,5,Clear,sky is clear,2025
2023-08-27 11:00:00,None,293.69,0.0,0.0,54,Mist,mist,3017
2023-08-27 12:00:00,None,301.48,0.0,0.0,60,Mist,mist,2413
2023-08-27 13:00:00,None,304.04,6.48,0.0,98,Rain,moderate rain,3017
2023-08-27 14:00:00,None,291.74,0.0,0.0,53,Mist,mist,1886
2023-08-27 15:00:00,None,296.08,4.81,0.0,77,Rain,light rain,2085
2023-08-27 16:00:00,None,303.03,0.0,0.0,10,Clear,sky is clear,3083
2023-08-27 17:00:00,None,300.89,0.0,0.0,34,Fog,fog,1344
2023-08-27 18:00:00,None,295.65,10.14,0.0,94,Rain,moderate rain,2095
2023-08-27 19:00:00,None,294.62,0.0,0.0,56,Mist,mist,963
2023-08-27 20:00:00,None,287.02,0.0,0.97,78,Snow,light snow,799
2023-08-27 21:00:00,None,301.24,0.0,0.0,69,Mist,mist,307
2023-08-27 22:00:00,None,294.32,0.0,0.0,54,Mist,mist,326
2023-08-27 23:00:00,None,302.14,9.93,0.0,87,Rain,moderate rain,922
2023-08-28 00:00:00,None,293.19,0.0,0.0,38,Fog,fog,311
2023-08-28 01:00:00,None,293.32,0.0,0.0,91,Clouds,overcast clouds,745
2023-08-28 02:00:00,None,297.7,4.55,0.0,60,Rain,light rain,109
2023-08-28 03:00:00,None,296.93,1.57,0.0,61,Rain,light rain,240
2023-08-28 04:00:00,None,290.7,0.0,0.0,17,Clear,sky is clear,513
2023-08-28 05:00:00,None,290.41,0.0,0.0,85,Clouds,overcast clouds,200
2023-08-28 06:00:00,None,297.74,0.98,0.0,66,Drizzle,light intensity drizzle,4581
2023-08-28 07:00:00,None,286.59,1.36,0.0,65,Drizzle,light intensity drizzle,5699
2023-08-28 08:00:00,None,303.36,0.0,1.21,77,Snow,light snow,4284
2023-08-28 09:00:00,None,295.25,8.98,0.0,85,Rain,moderate rain,3670
2023-08-28 10:00:00,None,299.71,1.16,0.0,79,Drizzle,light intensity drizzle,3756
2023-08-28 11:00:00,None,287.28,0.0,2.43,70,Snow,light snow,2585
